Date;Numéro de facture;Code Article;Vendeur;Responsable de Service;Prix Unitaire de Billet;Remise Accordée;Prix de Vente par Unité;Coût Unitaire;Quantité;Code Postal
18/01/2013;200;2;Benny Bernanke;Mary Mansfield;44,95;0;44,95;27,95;3;3017
18/01/2013;201;17;Kelly Clark;Mary Mansfield;49,95;0;49,95;23,93;20;3032
18/01/2013;202;43;Kelly Clark;Mary Mansfield;11,95;0;11,95;3,32;7;3029
18/01/2013;203;3;Benny Bernanke;Mary Mansfield;59,95;0;59,95;28,73;6;3029
18/01/2013;204;13;Kelly Clark;Mary Mansfield;26,95;0;26,95;13,26;11;3010
18/01/2013;205;38;Benny Bernanke;Mary Mansfield;24,95;0;24,95;11,48;5;3016
18/01/2013;206;18;Kelly Clark;Mary Mansfield;54,95;0;54,95;26,65;3;3014
18/01/2013;207;16;Benny Bernanke;Mary Mansfield;27,95;0;27,95;15,85;6;3010
18/01/2013;207;42;Benny Bernanke;Mary Mansfield;35,95;0;35,95;20,25;2;3010
18/01/2013;208;15;Benny Bernanke;Mary Mansfield;28,95;0;28,95;17,53;35;3012
18/01/2013;209;18;Kelly Clark;Mary Mansfield;54,95;0;54,95;26,65;33;3014
18/01/2013;209;49;Kelly Clark;Mary Mansfield;63,95;0,1;57,56;27,1;1;3014
18/01/2013;209;47;Kelly Clark;Mary Mansfield;28,95;0;28,95;8,86;1;3014
18/01/2013;210;29;Benny Bernanke;Mary Mansfield;40,95;0,1;36,86;15,51;5;3032
18/01/2013;210;25;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,35;22;3032
19/01/2013;211;39;Benny Bernanke;Mary Mansfield;26,95;0;26,95;12,24;7;3021
19/01/2013;212;48;Sally Summer;Mary Mansfield;3,95;0;3,95;1,43;14;3029
19/01/2013;213;11;Benny Bernanke;Mary Mansfield;65,95;0;65,95;37,97;12;3026
19/01/2013;213;48;Benny Bernanke;Mary Mansfield;3,95;0;3,95;1,43;6;3026
19/01/2013;214;28;Sally Summer;Mary Mansfield;0,95;0;0,95;0,5;32;3022
19/01/2013;214;42;Sally Summer;Mary Mansfield;35,95;0;35,95;20,25;2;3022
19/01/2013;215;19;Benny Bernanke;Mary Mansfield;49,95;0,1;44,96;24,77;20;3017
19/01/2013;216;19;Benny Bernanke;Mary Mansfield;49,95;0;49,95;24,77;25;3020
19/01/2013;217;32;Sally Summer;Mary Mansfield;22,95;0;22,95;11,78;3;3015
19/01/2013;218;50;Benny Bernanke;Mary Mansfield;24,95;0;24,95;12,14;2;3033
19/01/2013;219;5;Sally Summer;Mary Mansfield;24,95;0;24,95;12,27;8;3014
19/01/2013;219;42;Sally Summer;Mary Mansfield;35,95;0;35,95;20,25;1;3014
19/01/2013;219;14;Sally Summer;Mary Mansfield;31,95;0;31,95;17,38;4;3014
19/01/2013;220;11;Benny Bernanke;Mary Mansfield;65,95;0;65,95;37,97;17;3014
19/01/2013;220;25;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,35;11;3014
19/01/2013;221;10;Benny Bernanke;Mary Mansfield;34,95;0;34,95;22,13;3;3013
19/01/2013;222;5;Sally Summer;Mary Mansfield;24,95;0;24,95;12,27;9;3032
19/01/2013;223;12;Benny Bernanke;Mary Mansfield;47,95;0;47,95;20,7;2;3027
19/01/2013;224;8;Benny Bernanke;Mary Mansfield;7,95;0;7,95;4,53;1;3025
19/01/2013;224;32;Benny Bernanke;Mary Mansfield;22,95;0;22,95;11,78;18;3025
19/01/2013;224;26;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,42;15;3025
19/01/2013;225;21;Benny Bernanke;Mary Mansfield;26,95;0;26,95;12,42;18;3027
19/01/2013;226;30;Sally Summer;Mary Mansfield;10,95;0;10,95;4,8;21;3013
19/01/2013;227;21;Sally Summer;Mary Mansfield;26,95;0,1;24,26;12,42;3;3011
19/01/2013;227;40;Sally Summer;Mary Mansfield;16,95;0,2;13,56;6,53;16;3011
19/01/2013;227;23;Sally Summer;Mary Mansfield;2,95;0;2,95;1,68;8;3011
19/01/2013;228;43;Benny Bernanke;Mary Mansfield;11,95;0;11,95;3,32;5;3017
19/01/2013;229;33;Sally Summer;Mary Mansfield;19,95;0;19,95;9,78;23;3016
19/01/2013;229;9;Sally Summer;Mary Mansfield;48,95;0;48,95;24,52;14;3016
19/01/2013;230;7;Sally Summer;Mary Mansfield;20,95;0;20,95;10,04;5;3017
19/01/2013;230;25;Sally Summer;Mary Mansfield;0,95;0;0,95;0,35;32;3017
19/01/2013;231;45;Benny Bernanke;Mary Mansfield;38,95;0;38,95;22,33;4;3025
19/01/2013;232;11;Benny Bernanke;Mary Mansfield;65,95;0;65,95;37,97;14;3024
19/01/2013;232;6;Benny Bernanke;Mary Mansfield;55,95;0,1;50,36;16,06;6;3024
19/01/2013;232;5;Benny Bernanke;Mary Mansfield;24,95;0;24,95;12,27;1;3024
19/01/2013;232;6;Benny Bernanke;Mary Mansfield;55,95;0;55,95;16,06;22;3024
19/01/2013;232;7;Benny Bernanke;Mary Mansfield;20,95;0;20,95;10,04;16;3024
19/01/2013;232;8;Benny Bernanke;Mary Mansfield;7,95;0;7,95;4,53;28;3024
19/01/2013;232;22;Benny Bernanke;Mary Mansfield;0,95;0,2;0,76;0,57;20;3024
19/01/2013;233;50;Sally Summer;Mary Mansfield;24,95;0;24,95;12,14;3;3021
19/01/2013;234;42;Benny Bernanke;Mary Mansfield;35,95;0;35,95;20,25;1;3017
19/01/2013;234;36;Benny Bernanke;Mary Mansfield;26,95;0;26,95;12,53;31;3017
19/01/2013;234;38;Benny Bernanke;Mary Mansfield;24,95;0;24,95;11,48;4;3017
19/01/2013;235;49;Sally Summer;Mary Mansfield;63,95;0;63,95;27,1;2;3028
19/01/2013;236;19;Benny Bernanke;Mary Mansfield;49,95;0;49,95;24,77;7;3012
19/01/2013;236;27;Benny Bernanke;Mary Mansfield;4,95;0;4,95;1,82;5;3012
19/01/2013;237;13;Benny Bernanke;Mary Mansfield;26,95;0,1;24,26;13,26;16;3028
19/01/2013;237;46;Benny Bernanke;Mary Mansfield;55,95;0;55,95;32,47;16;3028
19/01/2013;238;15;Sally Summer;Mary Mansfield;28,95;0,1;26,06;17,53;5;3014
19/01/2013;238;40;Sally Summer;Mary Mansfield;16,95;0;16,95;6,53;31;3014
20/01/2013;239;11;Amy Apple;John Jones;65,95;0;65,95;37,97;8;3020
20/01/2013;239;8;Amy Apple;John Jones;7,95;0;7,95;4,53;2;3020
20/01/2013;239;8;Amy Apple;John Jones;7,95;0;7,95;4,53;32;3020
20/01/2013;240;12;Kelly Clark;John Jones;47,95;0;47,95;20,7;4;3016
20/01/2013;241;48;Amy Apple;John Jones;3,95;0;3,95;1,43;17;3013
20/01/2013;242;9;Kelly Clark;John Jones;48,95;0;48,95;24,52;29;3022
20/01/2013;243;4;Amy Apple;John Jones;73,95;0;73,95;38,86;2;3033
20/01/2013;243;30;Amy Apple;John Jones;10,95;0;10,95;4,8;7;3033
20/01/2013;244;6;Kelly Clark;John Jones;55,95;0;55,95;16,06;25;3032
20/01/2013;244;45;Kelly Clark;John Jones;38,95;0;38,95;22,33;5;3032
20/01/2013;245;26;Kelly Clark;John Jones;0,95;0;0,95;0,42;6;3027
20/01/2013;245;1;Kelly Clark;John Jones;43,95;0;43,95;25,6;6;3027
20/01/2013;246;29;Amy Apple;John Jones;40,95;0,1;36,86;15,51;6;3012
20/01/2013;247;3;Kelly Clark;John Jones;59,95;0;59,95;28,73;16;3024
20/01/2013;248;40;Amy Apple;John Jones;16,95;0;16,95;6,53;18;3010
20/01/2013;249;49;Kelly Clark;John Jones;63,95;0;63,95;27,1;3;3032
20/01/2013;250;12;Amy Apple;John Jones;47,95;0;47,95;20,7;1;3030
20/01/2013;250;16;Amy Apple;John Jones;27,95;0;27,95;15,85;6;3030
20/01/2013;251;11;Kelly Clark;John Jones;65,95;0;65,95;37,97;6;3011
20/01/2013;252;16;Amy Apple;John Jones;27,95;0;27,95;15,85;2;3017
20/01/2013;252;36;Amy Apple;John Jones;26,95;0;26,95;12,53;10;3017
20/01/2013;253;2;Kelly Clark;John Jones;44,95;0,1;40,46;27,95;8;3017
20/01/2013;254;25;Amy Apple;John Jones;0,95;0;0,95;0,35;17;3015
20/01/2013;255;50;Kelly Clark;John Jones;24,95;0;24,95;12,14;2;3020
20/01/2013;256;8;Kelly Clark;John Jones;7,95;0;7,95;4,53;38;3031
20/01/2013;256;23;Kelly Clark;John Jones;2,95;0;2,95;1,68;13;3031
20/01/2013;257;46;Amy Apple;John Jones;55,95;0;55,95;32,47;4;3017
20/01/2013;257;11;Amy Apple;John Jones;65,95;0;65,95;37,97;12;3017
20/01/2013;258;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;25;3029
20/01/2013;259;12;Amy Apple;John Jones;47,95;0;47,95;20,7;2;3025
20/01/2013;260;21;Kelly Clark;John Jones;26,95;0;26,95;12,42;13;3026
20/01/2013;261;49;Amy Apple;John Jones;63,95;0;63,95;27,1;2;3021
20/01/2013;261;6;Amy Apple;John Jones;55,95;0;55,95;16,06;9;3021
20/01/2013;262;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;1;3031
20/01/2013;263;15;Amy Apple;John Jones;28,95;0;28,95;17,53;34;3010
20/01/2013;264;32;Kelly Clark;John Jones;22,95;0,1;20,66;11,78;4;3011
20/01/2013;264;35;Kelly Clark;John Jones;0,95;0;0,95;0,47;7;3011
20/01/2013;264;18;Kelly Clark;John Jones;54,95;0;54,95;26,65;16;3011
20/01/2013;264;14;Kelly Clark;John Jones;31,95;0;31,95;17,38;2;3011
20/01/2013;265;26;Kelly Clark;John Jones;0,95;0;0,95;0,42;3;3021
20/01/2013;265;23;Kelly Clark;John Jones;2,95;0;2,95;1,68;8;3021
20/01/2013;265;45;Kelly Clark;John Jones;38,95;0;38,95;22,33;1;3021
20/01/2013;265;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;2;3021
20/01/2013;265;44;Kelly Clark;John Jones;38,95;0;38,95;24,76;31;3021
20/01/2013;266;29;Amy Apple;John Jones;40,95;0;40,95;15,51;6;3014
20/01/2013;266;43;Amy Apple;John Jones;11,95;0;11,95;3,32;11;3014
20/01/2013;267;7;Kelly Clark;John Jones;20,95;0,1;18,86;10,04;25;3032
20/01/2013;268;45;Amy Apple;John Jones;38,95;0;38,95;22,33;6;3031
20/01/2013;269;34;Kelly Clark;John Jones;37,95;0,1;34,16;15,35;5;3027
20/01/2013;269;19;Kelly Clark;John Jones;49,95;0;49,95;24,77;30;3027
20/01/2013;270;13;Amy Apple;John Jones;26,95;0;26,95;13,26;2;3033
20/01/2013;271;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;1;3029
20/01/2013;271;25;Kelly Clark;John Jones;0,95;0;0,95;0,35;5;3029
20/01/2013;272;27;Kelly Clark;John Jones;4,95;0;4,95;1,82;7;3024
20/01/2013;272;39;Kelly Clark;John Jones;26,95;0;26,95;12,24;3;3024
20/01/2013;273;34;Amy Apple;John Jones;37,95;0;37,95;15,35;10;3020
20/01/2013;274;48;Kelly Clark;John Jones;3,95;0;3,95;1,43;23;3030
20/01/2013;275;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;7;3028
20/01/2013;276;39;Amy Apple;John Jones;26,95;0,2;21,56;12,24;16;3010
20/01/2013;276;35;Amy Apple;John Jones;0,95;0;0,95;0,47;20;3010
20/01/2013;276;3;Amy Apple;John Jones;59,95;0;59,95;28,73;13;3010
20/01/2013;277;10;Kelly Clark;John Jones;34,95;0;34,95;22,13;1;3013
20/01/2013;277;21;Kelly Clark;John Jones;26,95;0;26,95;12,42;11;3013
20/01/2013;278;9;Amy Apple;John Jones;48,95;0;48,95;24,52;20;3018
20/01/2013;279;2;Kelly Clark;John Jones;44,95;0;44,95;27,95;5;3022
20/01/2013;280;12;Amy Apple;John Jones;47,95;0;47,95;20,7;1;3013
20/01/2013;281;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;3;3012
20/01/2013;281;14;Kelly Clark;John Jones;31,95;0;31,95;17,38;3;3012
20/01/2013;282;31;Amy Apple;John Jones;0,95;0;0,95;0,34;3;3033
20/01/2013;283;21;Kelly Clark;John Jones;26,95;0;26,95;12,42;16;3023
20/01/2013;283;11;Kelly Clark;John Jones;65,95;0;65,95;37,97;15;3023
20/01/2013;283;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;9;3023
20/01/2013;283;10;Kelly Clark;John Jones;34,95;0,1;31,46;22,13;8;3023
20/01/2013;284;23;Amy Apple;John Jones;2,95;0;2,95;1,68;7;3013
20/01/2013;285;12;Kelly Clark;John Jones;47,95;0;47,95;20,7;2;3024
20/01/2013;285;19;Kelly Clark;John Jones;49,95;0;49,95;24,77;6;3024
20/01/2013;285;12;Kelly Clark;John Jones;47,95;0;47,95;20,7;1;3024
21/01/2013;286;11;Wendel Westborne;John Jones;65,95;0,1;59,36;37,97;7;3022
21/01/2013;286;35;Wendel Westborne;John Jones;0,95;0;0,95;0,47;18;3022
21/01/2013;287;41;Kelly Clark;John Jones;18,95;0;18,95;9,98;1;3032
21/01/2013;288;26;Kelly Clark;John Jones;0,95;0;0,95;0,42;8;3019
21/01/2013;289;24;Amy Apple;John Jones;27,95;0;27,95;16,8;4;3029
21/01/2013;290;48;Kelly Clark;John Jones;3,95;0;3,95;1,43;10;3016
21/01/2013;291;16;Wendel Westborne;John Jones;27,95;0;27,95;15,85;2;3016
21/01/2013;292;41;Amy Apple;John Jones;18,95;0;18,95;9,98;15;3032
21/01/2013;293;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;31;3032
21/01/2013;293;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;30;3032
21/01/2013;293;16;Kelly Clark;John Jones;27,95;0;27,95;15,85;6;3032
21/01/2013;294;3;Wendel Westborne;John Jones;59,95;0;59,95;28,73;6;3025
21/01/2013;294;23;Wendel Westborne;John Jones;2,95;0;2,95;1,68;12;3025
21/01/2013;295;29;Kelly Clark;John Jones;40,95;0;40,95;15,51;6;3014
21/01/2013;296;32;Amy Apple;John Jones;22,95;0;22,95;11,78;18;3013
21/01/2013;297;1;Wendel Westborne;John Jones;43,95;0,2;35,16;25,6;7;3018
21/01/2013;298;22;Kelly Clark;John Jones;0,95;0;0,95;0,57;7;3025
21/01/2013;299;41;Wendel Westborne;John Jones;18,95;0;18,95;9,98;10;3027
21/01/2013;300;50;Amy Apple;John Jones;24,95;0,1;22,46;12,14;3;3023
21/01/2013;301;24;Wendel Westborne;John Jones;27,95;0;27,95;16,8;19;3028
21/01/2013;301;50;Wendel Westborne;John Jones;24,95;0;24,95;12,14;1;3028
21/01/2013;302;29;Kelly Clark;John Jones;40,95;0,2;32,76;15,51;1;3026
21/01/2013;302;19;Kelly Clark;John Jones;49,95;0;49,95;24,77;9;3026
21/01/2013;302;30;Kelly Clark;John Jones;10,95;0;10,95;4,8;25;3026
21/01/2013;303;6;Wendel Westborne;John Jones;55,95;0;55,95;16,06;12;3030
21/01/2013;304;3;Kelly Clark;John Jones;59,95;0;59,95;28,73;17;3025
21/01/2013;305;27;Kelly Clark;John Jones;4,95;0;4,95;1,82;4;3032
21/01/2013;306;30;Amy Apple;John Jones;10,95;0;10,95;4,8;23;3024
21/01/2013;307;28;Wendel Westborne;John Jones;0,95;0;0,95;0,5;2;3026
22/01/2013;308;40;Sally Summer;John Jones;16,95;0;16,95;6,53;36;3019
22/01/2013;309;49;Benny Bernanke;John Jones;63,95;0;63,95;27,1;3;3019
23/01/2013;310;5;Kelly Clark;Mary Mansfield;24,95;0,1;22,46;12,27;1;3022
23/01/2013;311;15;Kelly Clark;Mary Mansfield;28,95;0;28,95;17,53;18;3024
23/01/2013;311;4;Kelly Clark;Mary Mansfield;73,95;0;73,95;38,86;1;3024
23/01/2013;312;22;Amy Apple;Mary Mansfield;0,95;0;0,95;0,57;6;3013
23/01/2013;313;7;Kelly Clark;Mary Mansfield;20,95;0;20,95;10,04;20;3011
23/01/2013;314;8;Amy Apple;Mary Mansfield;7,95;0;7,95;4,53;7;3014
23/01/2013;315;43;Kelly Clark;Mary Mansfield;11,95;0;11,95;3,32;2;3029
23/01/2013;316;39;Amy Apple;Mary Mansfield;26,95;0;26,95;12,24;5;3020
23/01/2013;317;48;Kelly Clark;Mary Mansfield;3,95;0;3,95;1,43;7;3017
23/01/2013;318;44;Amy Apple;Mary Mansfield;38,95;0;38,95;24,76;27;3027
23/01/2013;318;39;Amy Apple;Mary Mansfield;26,95;0;26,95;12,24;3;3027
23/01/2013;319;19;Kelly Clark;Mary Mansfield;49,95;0;49,95;24,77;5;3032
23/01/2013;319;4;Kelly Clark;Mary Mansfield;73,95;0;73,95;38,86;1;3032
23/01/2013;320;19;Amy Apple;Mary Mansfield;49,95;0,1;44,96;24,77;17;3025
23/01/2013;321;24;Kelly Clark;Mary Mansfield;27,95;0;27,95;16,8;20;3029
23/01/2013;322;45;Amy Apple;Mary Mansfield;38,95;0;38,95;22,33;6;3026
23/01/2013;323;2;Kelly Clark;Mary Mansfield;44,95;0;44,95;27,95;7;3025
23/01/2013;324;25;Kelly Clark;Mary Mansfield;0,95;0;0,95;0,35;28;3027
23/01/2013;325;1;Kelly Clark;Mary Mansfield;43,95;0;43,95;25,6;6;3015
24/01/2013;326;30;Sally Summer;Mary Mansfield;10,95;0;10,95;4,8;26;3026
24/01/2013;327;40;Wendel Westborne;Mary Mansfield;16,95;0,1;15,26;6,53;22;3015
24/01/2013;328;34;Sally Summer;Mary Mansfield;37,95;0,1;34,16;15,35;15;3023
24/01/2013;328;7;Sally Summer;Mary Mansfield;20,95;0;20,95;10,04;22;3023
24/01/2013;329;47;Wendel Westborne;Mary Mansfield;28,95;0;28,95;8,86;20;3031
24/01/2013;329;6;Wendel Westborne;Mary Mansfield;55,95;0;55,95;16,06;26;3031
24/01/2013;329;21;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,42;20;3031
24/01/2013;330;13;Sally Summer;Mary Mansfield;26,95;0;26,95;13,26;17;3033
24/01/2013;330;50;Sally Summer;Mary Mansfield;24,95;0;24,95;12,14;3;3033
24/01/2013;331;50;Wendel Westborne;Mary Mansfield;24,95;0;24,95;12,14;1;3030
24/01/2013;331;38;Wendel Westborne;Mary Mansfield;24,95;0;24,95;11,48;4;3030
24/01/2013;331;7;Wendel Westborne;Mary Mansfield;20,95;0;20,95;10,04;6;3030
24/01/2013;332;12;Sally Summer;Mary Mansfield;47,95;0;47,95;20,7;3;3013
24/01/2013;333;9;Wendel Westborne;Mary Mansfield;48,95;0;48,95;24,52;20;3031
24/01/2013;334;35;Wendel Westborne;Mary Mansfield;0,95;0;0,95;0,47;27;3029
24/01/2013;335;49;Wendel Westborne;Mary Mansfield;63,95;0;63,95;27,1;4;3012
24/01/2013;335;22;Wendel Westborne;Mary Mansfield;0,95;0;0,95;0,57;10;3012
24/01/2013;336;28;Sally Summer;Mary Mansfield;0,95;0;0,95;0,5;33;3017
24/01/2013;337;23;Wendel Westborne;Mary Mansfield;2,95;0;2,95;1,68;11;3028
24/01/2013;338;18;Sally Summer;Mary Mansfield;54,95;0;54,95;26,65;33;3023
24/01/2013;339;42;Wendel Westborne;Mary Mansfield;35,95;0,1;32,36;20,25;2;3015
24/01/2013;340;13;Sally Summer;Mary Mansfield;26,95;0;26,95;13,26;17;3021
24/01/2013;341;21;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,42;13;3015
24/01/2013;342;21;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,42;16;3013
24/01/2013;343;40;Wendel Westborne;Mary Mansfield;16,95;0;16,95;6,53;26;3014
24/01/2013;343;35;Wendel Westborne;Mary Mansfield;0,95;0;0,95;0,47;24;3014
24/01/2013;343;22;Wendel Westborne;Mary Mansfield;0,95;0;0,95;0,57;5;3014
24/01/2013;343;6;Wendel Westborne;Mary Mansfield;55,95;0;55,95;16,06;18;3014
24/01/2013;344;18;Sally Summer;Mary Mansfield;54,95;0;54,95;26,65;13;3010
24/01/2013;344;32;Sally Summer;Mary Mansfield;22,95;0;22,95;11,78;3;3010
24/01/2013;345;7;Wendel Westborne;Mary Mansfield;20,95;0,1;18,86;10,04;3;3010
24/01/2013;345;3;Wendel Westborne;Mary Mansfield;59,95;0;59,95;28,73;2;3010
24/01/2013;345;1;Wendel Westborne;Mary Mansfield;43,95;0;43,95;25,6;13;3010
24/01/2013;345;33;Wendel Westborne;Mary Mansfield;19,95;0;19,95;9,78;3;3010
24/01/2013;346;31;Sally Summer;Mary Mansfield;0,95;0;0,95;0,34;20;3033
24/01/2013;346;16;Sally Summer;Mary Mansfield;27,95;0;27,95;15,85;1;3033
24/01/2013;347;48;Wendel Westborne;Mary Mansfield;3,95;0;3,95;1,43;4;3010
24/01/2013;348;20;Sally Summer;Mary Mansfield;16,95;0;16,95;6,76;8;3020
24/01/2013;348;45;Sally Summer;Mary Mansfield;38,95;0,1;35,06;22,33;7;3020
24/01/2013;349;39;Sally Summer;Mary Mansfield;26,95;0;26,95;12,24;20;3022
24/01/2013;349;27;Sally Summer;Mary Mansfield;4,95;0;4,95;1,82;7;3022
24/01/2013;350;6;Wendel Westborne;Mary Mansfield;55,95;0;55,95;16,06;9;3019
24/01/2013;350;39;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,24;10;3019
24/01/2013;351;17;Sally Summer;Mary Mansfield;49,95;0;49,95;23,93;24;3032
24/01/2013;351;31;Sally Summer;Mary Mansfield;0,95;0;0,95;0,34;21;3032
24/01/2013;352;43;Wendel Westborne;Mary Mansfield;11,95;0;11,95;3,32;10;3013
24/01/2013;353;50;Sally Summer;Mary Mansfield;24,95;0;24,95;12,14;2;3018
24/01/2013;354;20;Wendel Westborne;Mary Mansfield;16,95;0;16,95;6,76;22;3018
24/01/2013;354;2;Wendel Westborne;Mary Mansfield;44,95;0;44,95;27,95;9;3018
24/01/2013;354;14;Wendel Westborne;Mary Mansfield;31,95;0;31,95;17,38;1;3018
24/01/2013;354;8;Wendel Westborne;Mary Mansfield;7,95;0;7,95;4,53;2;3018
24/01/2013;355;24;Sally Summer;Mary Mansfield;27,95;0;27,95;16,8;21;3020
24/01/2013;356;36;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,53;5;3020
25/01/2013;357;24;Kelly Clark;Mary Mansfield;27,95;0;27,95;16,8;8;3023
25/01/2013;358;35;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,47;23;3018
25/01/2013;359;32;Kelly Clark;Mary Mansfield;22,95;0;22,95;11,78;3;3014
25/01/2013;359;2;Kelly Clark;Mary Mansfield;44,95;0;44,95;27,95;7;3014
25/01/2013;360;43;Benny Bernanke;Mary Mansfield;11,95;0;11,95;3,32;3;3033
25/01/2013;361;42;Kelly Clark;Mary Mansfield;35,95;0;35,95;20,25;1;3017
25/01/2013;361;39;Kelly Clark;Mary Mansfield;26,95;0,2;21,56;12,24;16;3017
25/01/2013;362;39;Kelly Clark;Mary Mansfield;26,95;0;26,95;12,24;18;3011
25/01/2013;362;34;Kelly Clark;Mary Mansfield;37,95;0;37,95;15,35;8;3011
25/01/2013;363;23;Kelly Clark;Mary Mansfield;2,95;0;2,95;1,68;9;3016
26/01/2013;364;31;Sally Summer;Mary Mansfield;0,95;0;0,95;0,34;17;3033
26/01/2013;365;37;Sally Summer;Mary Mansfield;24,95;0;24,95;9,38;2;3029
26/01/2013;365;17;Sally Summer;Mary Mansfield;49,95;0;49,95;23,93;33;3029
26/01/2013;366;9;Benny Bernanke;Mary Mansfield;48,95;0;48,95;24,52;20;3025
26/01/2013;367;8;Sally Summer;Mary Mansfield;7,95;0,2;6,36;4,53;30;3012
26/01/2013;367;7;Sally Summer;Mary Mansfield;20,95;0;20,95;10,04;9;3012
26/01/2013;368;35;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,47;14;3025
26/01/2013;368;34;Benny Bernanke;Mary Mansfield;37,95;0;37,95;15,35;8;3025
26/01/2013;369;50;Sally Summer;Mary Mansfield;24,95;0;24,95;12,14;1;3015
26/01/2013;370;30;Benny Bernanke;Mary Mansfield;10,95;0;10,95;4,8;5;3029
26/01/2013;371;8;Sally Summer;Mary Mansfield;7,95;0;7,95;4,53;24;3031
26/01/2013;371;7;Sally Summer;Mary Mansfield;20,95;0;20,95;10,04;9;3031
26/01/2013;371;1;Sally Summer;Mary Mansfield;43,95;0;43,95;25,6;16;3031
26/01/2013;371;10;Sally Summer;Mary Mansfield;34,95;0;34,95;22,13;9;3031
26/01/2013;372;37;Benny Bernanke;Mary Mansfield;24,95;0,1;22,46;9,38;10;3011
26/01/2013;373;10;Sally Summer;Mary Mansfield;34,95;0;34,95;22,13;5;3025
26/01/2013;373;24;Sally Summer;Mary Mansfield;27,95;0;27,95;16,8;14;3025
26/01/2013;374;10;Benny Bernanke;Mary Mansfield;34,95;0,1;31,46;22,13;10;3011
26/01/2013;374;44;Benny Bernanke;Mary Mansfield;38,95;0;38,95;24,76;24;3011
26/01/2013;375;29;Sally Summer;Mary Mansfield;40,95;0;40,95;15,51;1;3033
26/01/2013;376;40;Benny Bernanke;Mary Mansfield;16,95;0;16,95;6,53;4;3010
26/01/2013;376;12;Benny Bernanke;Mary Mansfield;47,95;0;47,95;20,7;4;3010
26/01/2013;377;5;Sally Summer;Mary Mansfield;24,95;0,1;22,46;12,27;5;3030
26/01/2013;377;11;Sally Summer;Mary Mansfield;65,95;0;65,95;37,97;5;3030
26/01/2013;378;42;Benny Bernanke;Mary Mansfield;35,95;0;35,95;20,25;2;3024
26/01/2013;379;5;Sally Summer;Mary Mansfield;24,95;0;24,95;12,27;3;3030
26/01/2013;379;45;Sally Summer;Mary Mansfield;38,95;0;38,95;22,33;7;3030
26/01/2013;380;12;Sally Summer;Mary Mansfield;47,95;0;47,95;20,7;3;3010
26/01/2013;381;20;Benny Bernanke;Mary Mansfield;16,95;0;16,95;6,76;6;3021
26/01/2013;382;36;Sally Summer;Mary Mansfield;26,95;0;26,95;12,53;31;3026
26/01/2013;383;17;Sally Summer;Mary Mansfield;49,95;0;49,95;23,93;37;3019
26/01/2013;384;34;Benny Bernanke;Mary Mansfield;37,95;0;37,95;15,35;6;3014
27/01/2013;385;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;33;3017
27/01/2013;386;23;Amy Apple;John Jones;2,95;0;2,95;1,68;13;3021
27/01/2013;387;43;Kelly Clark;John Jones;11,95;0;11,95;3,32;4;3011
28/01/2013;388;11;Wendel Westborne;John Jones;65,95;0;65,95;37,97;4;3028
28/01/2013;389;47;Kelly Clark;John Jones;28,95;0,1;26,06;8,86;13;3027
28/01/2013;390;23;Amy Apple;John Jones;2,95;0;2,95;1,68;12;3017
28/01/2013;391;15;Wendel Westborne;John Jones;28,95;0,1;26,06;17,53;16;3010
28/01/2013;391;44;Wendel Westborne;John Jones;38,95;0;38,95;24,76;3;3010
28/01/2013;392;50;Wendel Westborne;John Jones;24,95;0;24,95;12,14;2;3023
28/01/2013;393;11;Amy Apple;John Jones;65,95;0;65,95;37,97;6;3025
28/01/2013;393;26;Amy Apple;John Jones;0,95;0;0,95;0,42;12;3025
28/01/2013;394;29;Wendel Westborne;John Jones;40,95;0;40,95;15,51;2;3010
28/01/2013;395;2;Kelly Clark;John Jones;44,95;0;44,95;27,95;7;3025
28/01/2013;396;45;Amy Apple;John Jones;38,95;0;38,95;22,33;2;3031
28/01/2013;397;32;Kelly Clark;John Jones;22,95;0;22,95;11,78;24;3014
28/01/2013;398;45;Amy Apple;John Jones;38,95;0;38,95;22,33;1;3017
28/01/2013;398;23;Amy Apple;John Jones;2,95;0;2,95;1,68;9;3017
28/01/2013;399;35;Kelly Clark;John Jones;0,95;0,1;0,86;0,47;10;3022
